,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,label
0,0.24778843618675614,-0.39945056350162395,-0.19533021688688962,0.2206152907634282,-0.25305100296938865,0.05299718833501457,0.03875879304752895,-0.39536446109458295,-0.15146722142749844,0.15231557243187668,-0.21615661516250687,0.10731124271934674,-0.14241879583394434,-0.27889602121612994,-0.1847931987320275,0.09837900601558754,-0.07251458570298101,-0.029791456819853686,-0.2451794424873535,-0.005119101549611682,-0.1529717523316399,0.08652885077410095,0.052351243750515274,0.05243210895605241,-0.07094520132267049,-0.04223327872322879,-0.055298491371361766,Minimum Sway
1,0.2637072454906663,-0.4131755322288036,-0.17164023863060093,0.2254077616405824,-0.25754666384457214,0.053808811622327944,0.047524699239495816,-0.3965707061504093,-0.14753817013506684,0.15041115832538487,-0.21758243018259893,0.10894915524168632,-0.1392624910951323,-0.28015378963259724,-0.18356619509775904,0.09935396922451586,-0.08149627488191452,-0.02472111817591431,-0.24373506378353885,-0.027422602810603835,-0.14626524747843253,0.08550705119490844,0.05164721845107673,0.05588929603261095,-0.0708658579636397,-0.04140686216296986,-0.05686040719546529,Minimum Sway
2,0.2666752387537855,-0.42346561334183525,-0.17084264291162718,0.229993194847072,-0.2616677798647788,0.046369823058759516,0.04492902218021841,-0.3954839492885735,-0.1465021483910056,0.1496501858660624,-0.21575981978455813,0.10376663013671787,-0.1428239717150411,-0.27293814687713996,-0.17941026290655113,0.09115343269201281,-0.08124605813889182,-0.025665642304358315,-0.24669698151630343,-0.024133450821478726,-0.14767018047339683,0.08540363251517821,0.05139547906424882,0.0572336270561241,-0.07148640189319208,-0.040951061435476555,-0.05618615672188006,Minimum Sway
3,0.2808874723237636,-0.43279956929066404,-0.21754452984690714,0.23641439085322286,-0.2657749322212172,0.02615297957426729,0.04828459165309693,-0.39492281013689196,-0.2059521632007114,0.16005754908089248,-0.21334444901081406,0.08279691905818787,-0.14389566340627424,-0.26291922881955193,-0.24953731189969858,0.10841318748157913,-0.0815128759337079,-0.04179000187127036,-0.24509014163884826,0.004358021063466502,-0.19354643708938782,0.08519541475118184,0.04779238817065274,0.06644909256983642,-0.07200463525391732,-0.037942254095063806,-0.06328255360315511,Minimum Sway
4,0.29482767455381115,-0.44285829919095776,-0.20100177871288183,0.2393406005186775,-0.26996627333925427,0.029799909700325984,0.050069841736275496,-0.39376971234107555,-0.19655705922822617,0.1637077672987989,-0.21360277648582066,0.09359130759168609,-0.14550014061956926,-0.2501604100146366,-0.23953967904878312,0.12943683990903215,-0.07864934621579514,-0.03133027029568861,-0.2316502309101999,0.017570745290063763,-0.18383099569044484,0.08475019389401055,0.047395077881533895,0.07045935577640904,-0.07231106337821658,-0.037408600162993175,-0.06508908888932083,Minimum Sway
5,0.3073245799537018,-0.45439496512361227,-0.20825188057947547,0.24363383214491857,-0.2795971912664379,0.008061118091592196,0.05696177007943423,-0.39388330675620475,-0.2328715676015017,0.16312449971141835,-0.2239819746431198,0.09568182460754111,-0.1433322312356777,-0.24496471736509515,-0.26184966087145883,0.1314252134458756,-0.0767859140681348,-0.009927969679845742,-0.23447727269655974,0.011222235808413132,-0.18515337224553285,0.08007858073516591,0.0462649747617333,0.08650482080428376,-0.06893232975488152,-0.036345509230473874,-0.07782229919113645,Minimum Sway
6,0.3148601400258623,-0.46416932763725494,-0.19834455581164578,0.24889578889452071,-0.2846120480584706,0.009790424995843108,0.06047837709453555,-0.3997401653782303,-0.22489323751003282,0.1764296704779407,-0.22453598639513478,0.12056721519815466,-0.1405176558802086,-0.25482449111933614,-0.24993764345683178,0.16813460202125435,-0.08544358301542489,0.03160826489997995,-0.2634324813487454,-0.05775864000327243,-0.18205162123244936,0.07791955401493642,0.045539942087130775,0.09334095772607061,-0.06763193369235536,-0.035597800639794765,-0.08177911101930642,Minimum Sway
7,0.3149900513987415,-0.48318163610901776,-0.18069997976246607,0.26282785555602883,-0.28691990924829475,0.016923252391346233,0.061737736644089714,-0.40605798812923155,-0.1989009430043509,0.2032701375827674,-0.2100118172376506,0.11903786693234854,-0.14124241180567276,-0.2567511359197236,-0.23346594770388565,0.20741231727363155,-0.07276686955070498,0.005820359842329776,-0.2643422474776139,-0.06955098296676461,-0.1815996886250455,0.07794584691624645,0.04967883243309043,0.09421405376530037,-0.06819982705261472,-0.03843921152579072,-0.08038903668926906,Minimum Sway
8,0.3217724895586613,-0.49073224424426176,-0.1895698739094631,0.2712412792748668,-0.29094276199513824,0.013486404925779717,0.06236371843156112,-0.4054055558532247,-0.2086789541435308,0.20153041785700387,-0.2087646419279261,0.11915334701547484,-0.14174472958758758,-0.24358650058714215,-0.2447140610075165,0.1971865251472634,-0.08464426024959006,0.005766225878708601,-0.25919669057747396,-0.029650318425517273,-0.18775053916045473,0.07770033603714095,0.049562583585829996,0.09395671225796041,-0.06852856458617865,-0.038137939529403066,-0.07801453133822796,Minimum Sway
9,0.3306920630026822,-0.49422887242990765,-0.18511748078034587,0.27285267733921803,-0.2949278541271066,0.015989731455278614,0.06525620940054987,-0.39919820748733814,-0.2172172397325784,0.20050327573075136,-0.23361127604823007,0.1380629313643686,-0.14258278555736167,-0.23430982126035488,-0.2585602922767805,0.20243508099497334,-0.17308103476199155,0.032987036692761075,-0.23028846175708395,0.020564469595787862,-0.1925994081382669,0.07773800737303925,0.04787316462200829,0.09432478717139574,-0.06908154834259805,-0.03672443609150225,-0.07631698236477498,Minimum Sway
10,0.3312417345592503,-0.5061093168871437,-0.16823278443418926,0.2744003849908085,-0.29942097721373623,0.028132012400237175,0.0642431539627465,-0.39890188235184876,-0.21568207679892518,0.2007385314562452,-0.24436984636454298,0.14944029839788936,-0.14330585121191924,-0.22942498344830703,-0.25289423684716433,0.2061816659248003,-0.17802998417943358,0.033556446120781805,-0.23340899284290542,0.014484677216679185,-0.19335791937803595,0.07892526741189057,0.047541088204411136,0.09440865316900725,-0.07066695106947037,-0.0362688222189977,-0.0746118238941921,Minimum Sway
11,0.3405863772680422,-0.5108837089139598,-0.16262056027604546,0.27656885567509104,-0.3034950379291932,0.032982006104687475,0.0664783388987233,-0.3986024429089229,-0.2119536595435461,0.1998592494767693,-0.23911301446413835,0.15011097839379228,-0.14175831291846414,-0.22315902691806594,-0.2552840630683134,0.19671918756755288,-0.17365459181686965,0.03095102815839442,-0.2192389794372513,0.011806557990047883,-0.1975506815429192,0.07873853689534348,0.0475398062256182,0.09504237504989746,-0.07098741132104128,-0.036067296171027725,-0.073369381936134,Minimum Sway
12,0.34165463292781667,-0.5157646441435063,-0.14891095444992794,0.2788853300677355,-0.3040977844489335,0.04155936380661147,0.06802641333661665,-0.39972716172807593,-0.19352418841711225,0.19822816229750026,-0.23093688441233462,0.14854280100800135,-0.14115749288156032,-0.2231630698850493,-0.2371627004780119,0.17861350833390507,-0.16184170912751297,0.03014958904600072,-0.21970562345828154,-0.013425550947198392,-0.19111592180590636,0.07884222089269952,0.047815111834876314,0.09577353458686065,-0.07152282797167364,-0.0360605124019689,-0.07237020812633296,Minimum Sway
13,0.32235069800025234,-0.5204939824716981,-0.14940006445106074,0.28139643715318996,-0.2989552179006845,0.008380270654036423,0.06043621823331441,-0.40207973312684064,-0.18644222636741892,0.19096869135664277,-0.20847318399717127,0.05328206567057922,-0.14400690664228757,-0.22643616137894537,-0.23479909692957895,0.14114037216283853,-0.15927387597025186,-0.04716089574601083,-0.22154695271207775,-0.0356800791654641,-0.19993972875415517,0.0815258130121496,0.04760041500918606,0.08932387612671482,-0.07429778330239335,-0.03569313423911805,-0.06581003679081597,Minimum Sway
14,0.324531164392224,-0.5267142484776312,-0.12488702182912881,0.2812395413885745,-0.30314235130545863,0.025893625769604217,0.060029434831419634,-0.40300851154641043,-0.15368223296056643,0.1823924898249291,-0.22077097971464654,0.055582383914006966,-0.1412399682832015,-0.2319440454234671,-0.19839284784318517,0.13619637510632823,-0.19681522549862826,-0.04600556462643846,-0.21469376583126257,-0.04941579837396767,-0.1864485670025611,0.08259993510956005,0.04746881860619784,0.085635420961626,-0.07570081216859352,-0.03540380704625493,-0.06178728090311681,Minimum Sway
15,0.3250272525096337,-0.5391444028000062,-0.12260066105462909,0.28383208243077224,-0.3091444698030415,0.03269796389587067,0.05989634697969107,-0.40642546287534226,-0.1541052634776612,0.19000494174904864,-0.23726259019391827,0.09018616396058884,-0.14074939237989656,-0.2344306100749985,-0.1941605519368375,0.16239662918213116,-0.23380150021412813,-0.013826740602587437,-0.21648488283984818,-0.05617571320362329,-0.18347411128572308,0.08284931121608721,0.04733287629936504,0.0866721153894438,-0.07632251457548829,-0.03511741993973354,-0.061333985426099566,Minimum Sway
16,0.3321151958300493,-0.544307528441168,-0.11473536766089497,0.2861643230729705,-0.318668507804677,0.05507460501091714,0.06289899605681289,-0.40686521042253865,-0.155411037241232,0.21486101039060027,-0.272255874757586,0.16894996934036485,-0.1339690425794497,-0.23370929556302908,-0.18777447243907916,0.2173914789381526,-0.3683479902332365,0.07296351719036566,-0.22180002780969602,-0.06962396596246806,-0.16062204453835593,0.0828186708736582,0.04853680939345062,0.08754739430999856,-0.07666837828360089,-0.0357912940722936,-0.06081968089274936,Minimum Sway
17,0.337416705578101,-0.5488775979430291,-0.1103288820336207,0.2866789687861178,-0.32601446473421636,0.06855650195292036,0.06291515179097519,-0.40648397810513814,-0.15546394183287082,0.2298488543533832,-0.30392780867605135,0.18943731840518574,-0.13369775877981654,-0.2298577596438806,-0.1810499169800381,0.23278308062857256,-0.4568446079503163,0.0964073465667382,-0.22031118112033593,-0.06449786497150123,-0.14886304788430443,0.08299124473567057,0.048762633007067624,0.08751478563098014,-0.07716155561248975,-0.035784376526414446,-0.05974743639859736,Minimum Sway
18,0.33085732832895837,-0.552813256983872,-0.11131300029758762,0.2881796921443603,-0.329519232050508,0.06424647590121753,0.055539692694781005,-0.4060735087026116,-0.15766764744060668,0.21835673328357544,-0.24658476932067125,0.1569685775786083,-0.14353889383656676,-0.22596080361751936,-0.18436201311983172,0.19661956244441384,-0.18434914152262863,0.01103099584978116,-0.2218199701658396,-0.06159595410589154,-0.16300920589607273,0.0834618393252763,0.04833476082791542,0.08822634467768499,-0.07787147977682847,-0.03529212103158963,-0.059197059187889894,Minimum Sway
19,0.3295805970613783,-0.556343545068078,-0.10823691648044687,0.2858910198223075,-0.33326861987110196,0.06235411141410855,0.04750942078122788,-0.40580379380032855,-0.15667471085224732,0.19733225302578936,-0.23308644208153034,0.13609863828404817,-0.15020654062783273,-0.22243264394741802,-0.1872784550353526,0.15815433674465348,-0.14800195114416365,-0.013980584683144831,-0.2473616018727707,-0.06470699743009051,-0.1707556098019404,0.08442609451333688,0.04759752555808805,0.08821026710873611,-0.07899756361553782,-0.03459847142969294,-0.05820209159168494,Minimum Sway
